,macAddress,locationCoordinate_x,locationCoordinate_y,confidenceFactor,maxDetectedRssi,CMX_lastSeen,Real_Time,RMSE,Test_point
713,dc:a6:32:26:67:ab,18.399946,0.0,80,-58,2022-07-08T12:35:56.073+0100,2022-07-08 12:35:56,5.276586,1
714,dc:a6:32:26:67:ab,18.399946,0.0,80,-58,2022-07-08T12:35:56.073+0100,2022-07-08 12:35:57,5.276586,1
715,dc:a6:32:26:67:ab,18.434593,0.0,80,-57,2022-07-08T12:35:58.118+0100,2022-07-08 12:35:58,5.311233,1
716,dc:a6:32:26:67:ab,18.434593,0.0,80,-57,2022-07-08T12:35:58.118+0100,2022-07-08 12:35:59,5.311233,1
717,dc:a6:32:26:67:ab,20.004004,0.0,80,-58,2022-07-08T12:36:00.184+0100,2022-07-08 12:36:00,6.880643999999998,1
718,dc:a6:32:26:67:ab,20.004004,0.0,80,-58,2022-07-08T12:36:00.184+0100,2022-07-08 12:36:01,6.880643999999998,1
719,dc:a6:32:26:67:ab,20.025984,0.0,80,-58,2022-07-08T12:36:02.162+0100,2022-07-08 12:36:02,6.902624000000001,1
720,dc:a6:32:26:67:ab,20.025984,0.0,80,-58,2022-07-08T12:36:02.162+0100,2022-07-08 12:36:03,6.902624000000001,1
721,dc:a6:32:26:67:ab,22.799225,0.0,80,-58,2022-07-08T12:36:04.208+0100,2022-07-08 12:36:04,9.675865,1
722,dc:a6:32:26:67:ab,22.799225,0.0,80,-58,2022-07-08T12:36:04.208+0100,2022-07-08 12:36:05,9.675865,1
723,dc:a6:32:26:67:ab,22.807354,0.0,80,-57,2022-07-08T12:36:06.220+0100,2022-07-08 12:36:06,9.683994,1
724,dc:a6:32:26:67:ab,22.807354,0.0,80,-57,2022-07-08T12:36:06.220+0100,2022-07-08 12:36:07,9.683994,1
725,dc:a6:32:26:67:ab,22.815601,0.0,80,-58,2022-07-08T12:36:08.238+0100,2022-07-08 12:36:08,9.692241,1
726,dc:a6:32:26:67:ab,22.815601,0.0,80,-58,2022-07-08T12:36:08.238+0100,2022-07-08 12:36:09,9.692241,1
727,dc:a6:32:26:67:ab,20.360548,0.40438354,80,-59,2022-07-08T12:36:10.241+0100,2022-07-08 12:36:10,7.2484768189438915,1
728,dc:a6:32:26:67:ab,20.360548,0.40438354,80,-59,2022-07-08T12:36:10.241+0100,2022-07-08 12:36:11,7.2484768189438915,1
729,dc:a6:32:26:67:ab,20.372923,0.4030086,80,-57,2022-07-08T12:36:12.412+0100,2022-07-08 12:36:13,7.260756132982499,1
730,dc:a6:32:26:67:ab,20.372923,0.4030086,80,-57,2022-07-08T12:36:12.412+0100,2022-07-08 12:36:14,7.260756132982499,1
731,dc:a6:32:26:67:ab,19.993288,0.4002588,80,-58,2022-07-08T12:36:14.431+0100,2022-07-08 12:36:15,6.881578149825913,1
732,dc:a6:32:26:67:ab,19.993288,0.4002588,80,-58,2022-07-08T12:36:14.431+0100,2022-07-08 12:36:16,6.881578149825913,1
733,dc:a6:32:26:67:ab,17.188362,0.39754945,80,-58,2022-07-08T12:36:16.452+0100,2022-07-08 12:36:17,4.084395527516809,1
734,dc:a6:32:26:67:ab,15.607952,0.39479965,80,-57,2022-07-08T12:36:18.460+0100,2022-07-08 12:36:18,2.51576313871241,1
735,dc:a6:32:26:67:ab,15.607952,0.39479965,80,-57,2022-07-08T12:36:18.460+0100,2022-07-08 12:36:19,2.51576313871241,1
736,dc:a6:32:26:67:ab,15.953536,0.0,80,-59,2022-07-08T12:36:20.464+0100,2022-07-08 12:36:20,2.830176,1
